Name,Value
DAS_summonClearedGate,@invalid
DAS_summonObstacle,@invalid
DAS_suppressSpeedWarning,@invalid
DAS_ulcInProgress,@invalid
DAS_ulcType,@invalid
DAS_uncommandedManeuverActive,false
DAS_visionOnlySpeedLimit,@invalid
DIS_debugEnable,false
DI_autoparkState,@invalid
DI_debugEnable,false
DI_parkBrakePanic,@invalid
DI_summonInPanic,@invalid
DI_trailerDetected,@invalid
DOOR_closeAllStatus,@invalid
DOOR_falconDoorStatusDriver,@invalid
DOOR_falconDoorStatusPassenger,@invalid
DOOR_falconDriverCalibrationRequired,@invalid
DOOR_falconDriverChimeRequest,@invalid
DOOR_falconDriverMaxHeight,@invalid
DOOR_falconDriverObstacle,@invalid
DOOR_falconDriverQuickOpenAvailable,@invalid
DOOR_falconDriverQuickOpening,@invalid
DOOR_falconIndoorMode,@invalid
DOOR_falconPassengerCalibrationRequired,@invalid
DOOR_falconPassengerChimeRequest,@invalid
DOOR_falconPassengerMaxHeight,@invalid
DOOR_falconPassengerObstacle,@invalid
DOOR_falconPassengerQuickOpenAvailable,@invalid
DOOR_falconPassengerQuickOpening,@invalid
DOOR_frontDriverLatch,@invalid
DOOR_frontDriverMoving,@invalid
DOOR_frontDriverNextAction,@invalid
DOOR_frontDriverPercentOpen,@invalid
DOOR_frontPassengerLatch,@invalid
DOOR_frontPassengerMoving,@invalid
DOOR_frontPassengerNextAction,@invalid
DOOR_frontPassengerPercentOpen,@invalid
DOOR_frontTrunkLatch,@invalid
DOOR_powerLiftGateChimeRequest,@invalid
DOOR_powerLiftGateStatus,@invalid
DOOR_rearDriverLatch,@invalid
DOOR_rearPassengerLatch,@invalid
DOOR_rearTrunkLatch,@invalid
EAS_allowedLevels,@invalid
EAS_currentLevel,Low
EAS_jackModeLamp,false
EAS_levelingNotAllowed,@invalid
EAS_levelingNotPossible,@invalid
EAS_limpMode,@invalid
EAS_mode,@invalid
EAS_spinner,@invalid
EAS_systemDisabled,@invalid
EAS_targetLevel,Low
EBHZN_currentBranchIsAutosteerRestricted,@invalid
EBHZN_currentBranchIsControlledAccess,@invalid
EBHZN_currentBranchIsRamp,@invalid
EBHZN_currentBranchRoadClass,@invalid
EBHZN_dasBranchTrigger,@invalid
EBHZN_externalRouteLastUpdated,@invalid
EBHZN_nextBranchDistanceInMeters,@invalid
EBHZN_nextBranchOffRampToLeft,@invalid
EBHZN_nextBranchOffRampToRight,@invalid
EBHZN_speedLimit,@invalid
EBHZN_speedLimitUnits,@invalid
EBNKMAP_3DMode,@invalid
EBNKMAP_autoRefreshEnabled,@invalid
EBNKMAP_autoZoomEnabled,@invalid
EBNKMAP_dayMode,@invalid
EBNKMAP_mapInitialized,@invalid
EBNKMAP_mapScreenHeight,@invalid
EBNKMAP_mapScreenWidth,@invalid
EBNKMAP_mapVisible,@invalid
EBNKNAV_readyToRestart,@invalid
EB_estimatedGPSValid,@invalid
EB_estimatedGeoTimestamp,@invalid
EB_estimatedHdg,@invalid
EB_estimatedLat,@invalid
EB_estimatedLon,@invalid
EB_initializedCD,@invalid
EB_initializedIC,@invalid
EB_mapCenter,@invalid
EB_mapMoving,false
EB_mapRelease,@invalid
EB_mapRotation,@invalid
EB_mapTags,@invalid
EB_navLanguage,@invalid
EB_resolution,@invalid
EB_sdkVersion,@invalid
EB_startupTimeCD,@invalid
EB_startupTimeIC,@invalid
EB_trafficDisplayInitialized,@invalid
EB_trafficInitialized,@invalid
EB_windowHeight,@invalid
EV_KmsUpTo50,48.280
EV_MilesUpTo30,@invalid
EV_WhpkLast10,392.562
EV_WhpkLast25,349.092
EV_WhpkLast50,@invalid
EV_WhpkUpTo50,344.725
EV_Whpm1MiMedian,514.000
EV_Whpm2MiMedian,514.000
EV_Whpm3MiMedian,426.500
EV_WhpmLast10,574.200
EV_WhpmLast15,550.800
EV_WhpmLast20,559.650
EV_WhpmLast30,542.433
EV_WhpmLast5,566.400
EV_WhpmLastTenth,1247.535
EV_WhpmSendIt,true
EV_WhpmUpTo30,@invalid
EV_currentKnownLocation,Home
EV_last30AveragePower,@invalid
EV_last30EnergyWeightedDrivePower,125821.913
EV_rangeCalc_Miles,@invalid
EV_rangeCalc_Start,@invalid
EV_rangeCalc_kWh,@invalid
EV_rangeCalc_whpm,@invalid
EV_serviceStarted,true
EV_tripA_Miles,7720.567
EV_tripA_Start,16388.662
EV_tripA_kWh,3143.688
EV_tripA_whpm,407.184
EV_tripB_Miles,6659.426
EV_tripB_Start,17449.803
EV_tripB_kWh,2766.620
EV_tripB_whpm,415.444
EV_tripCharge_Miles,0.000
EV_tripCharge_Start,24109.229
EV_tripCharge_kWh,0.000
EV_tripCharge_whpm,0.000
EV_tripCurrent_EndTime,Thu Feb 7 22:48:48 2019
EV_tripCurrent_Miles,1.230
EV_tripCurrent_Start,24107.999
EV_tripCurrent_StartTime,Thu Feb 7 22:43:55 2019
EV_tripCurrent_kWh,0.915
EV_tripCurrent_whpm,743.901
EV_tripSendIt,true
FEATURE_allowVinInChargingTelemetry,true
FEATURE_autoFoldMirrorsEnabled,true
FEATURE_blindspotWarningEnabled,true
FEATURE_browserEnabled,true
FEATURE_calendarEnabled,true
FEATURE_cameraEnabled,true
FEATURE_chargeLimitMax,100
FEATURE_dasDriveOnNavEnabled,false
FEATURE_dasDriveOnNavMapsOkay,false
FEATURE_dasLaneSupportSystemEnabled,false
FEATURE_dasNoConfirmULCEnabled,false
FEATURE_driverProfilesEnabled,true
FEATURE_eggWotEnabled,false
FEATURE_homelinkEnabled,true
FEATURE_laneDepartureWarningEnabled,true
FEATURE_mobileAccessEnabled,true
FEATURE_navigationEnabled,true
FEATURE_navigationServiceMode,disabled
FEATURE_parkAssistEnabled,true
FEATURE_paymentNeeded,false
FEATURE_satelliteMapTilesEnabled,true
FEATURE_streamingRadioEnabled,true
FEATURE_superchargingEnabled,true
FEATURE_trafficMapTilesEnabled,true
FEATURE_tvoiceDisabled,true
FEATURE_vectorMapTilesEnabled,true
FILESYNC_status,"{""nav_us"":{""state"":""idle"",""pct"":0,""rsync_exit_code"":-2,""current_version"":""NA-180906-1605"",""target_version"":""NA-180906-1605""}}"
FILESYNC_toolboxTrigger,""
GMAP_cachedLoadCounter,0
GMAP_networkLoadCounter,0
GTW_chargeState,Complete
GTW_offboardUpdateState,WaitConnection
GTW_offboardUpdateStatus,Ok
GUI_007Mode,false
GUI_24hourTime,true
GUI_AutopilotTrialEndHard,@invalid
GUI_AutopilotTrialEndSoft,@invalid
GUI_AutopilotTrialOptedOut,false
GUI_AutopilotTrialVersion,@invalid
GUI_HoHoHoMode,0
GUI_PINToDriveEnabled,false
GUI_PINToDrivePassed,true
GUI_PINToDriveRequest,false
GUI_ROBenableRadarBraking,Default
GUI_ROBinfrastructure,Default
GUI_ROBtrustRadarMap,Default
GUI_STWControlsMode,Normal
GUI_UMCUpdateInhibit,false
GUI_USBError,false
GUI_WCUpdateInhibit,true
GUI_accFollowDistance,3
GUI_accFromZero,true
GUI_accOvertakeOnRequest,true
GUI_acceptedTelemetryAgreement,true
GUI_activeApps,@nav
GUI_activeDestinationLocation,@invalid
GUI_activeGame,@invalid
GUI_adaptiveHeadlightsRequest,true
GUI_adasCurvatureLog,false
GUI_aebDisabled,false
GUI_alarmOnRequest,true
GUI_alcOffHighwayEnable,true
GUI_alertCount,0
GUI_allReady,true
GUI_alwaysShowRecentChargers,false
GUI_alwaysShowSCWVisualization,false
GUI_anonDebugFlag1,false
GUI_anonDebugFlag2,false
GUI_anonDebugFlag3,false
GUI_anonDebugFlag4,false
GUI_anonDebugParam1,0
GUI_anonDebugParam2,0
GUI_anonDebugParam3,0
GUI_anonDebugParam4,0
GUI_anonDebugParam5,0
GUI_anonDebugParam6,0
GUI_anonDebugParam7,0
GUI_apTrialExpiredAlert,false
GUI_appUptime,25837
GUI_approachLightingRequest,true
GUI_audioReady,true
GUI_audioVolume,2.667
GUI_audioVolumeIncrement,0.333
GUI_audioVolumeMax,10.333
GUI_autoAdjustBacklight,true
GUI_autoDoorLockOnRequest,true
GUI_autoEmergencyBrakingOffRequest,false
GUI_autoFoldMirrors,true
GUI_autoHiLoBeamOnRequest,true
GUI_autoLaneChangeOnRequest,true
GUI_autoParkRequest,Search
GUI_autoPresentDoorsRequest,false
GUI_autoPresentHandlesRequest,true
GUI_autoSummonReady,false
GUI_autoSummonState,Off
GUI_autoparkAllowCrossPark,true
GUI_autoparkAllowPOC,false
GUI_autoparkAllowVirtualCurb,false
GUI_autoparkStatus,Idle
GUI_autopilotAlwaysOn,false
GUI_autopilotClusterDebug,false
GUI_autopilotControlRequest,NextGen
GUI_autopilotReboot,false
GUI_autopilotTrialRequest,None
GUI_autosteerDisabled,false
GUI_autosteerOnRequest,true
GUI_avoidFerries,false
GUI_avoidHighways,false
GUI_avoidTollRoads,false
GUI_backlightAdjustmentMode,Dynamic
GUI_backlightClusterOffset,0
GUI_backlightRequest,27
GUI_backlightUserRequest,27
GUI_backupCameraStreamError,false
GUI_bccenResetRequest,false
GUI_bcfalcdResetRequest,false
GUI_bcfalcpResetRequest,false
GUI_bcfdmResetRequest,false
GUI_bcfpmResetRequest,false
GUI_bcs2cResetRequest,false
GUI_bcs2lResetRequest,false
GUI_bcs2rResetRequest,false
GUI_biohazardOnRequest,false
GUI_blindSpotAssistOnRequest,true
GUI_blinkerRequest,false
GUI_browserLocale,en_US
GUI_browserTranslationFile,QtCar_en
GUI_cabinOverheatProtection,On
GUI_cameraFlip,false
GUI_cameraHardwareOK,true
GUI_cameraPowerRequest,@invalid
GUI_canUseInternet,true
GUI_carColorOverride,@invalid
GUI_cdBoardTemp,31.000
GUI_cdDisplayTemp,@invalid
GUI_cdProcTemp,40.000
GUI_centerDisplayDeviceState,Idle
GUI_centerDisplayTakeOverNow,false
GUI_centerDisplayVersion,develop/2018.48.12.1 #50856 (399e961 on 2018-12-18) Built: 2018-12-19
GUI_chargeAveragePower,0.000
GUI_chargeCurrentRequest,12
GUI_chargeCurrentRequestMax,12
GUI_chargeEnableRequest,true
GUI_chargeLimitRequest,71
GUI_chargePortDoorRequest,false
GUI_chargePortUnlockRequest,false
GUI_chargeSessionActive,true
GUI_chargeSessionAlerts,"GTW_d001_versionMismatch,THC_d0018_activeAero,THC_w0123_sanityCondLeftShutr,DAS_w057_mcuMia,+THC_w0122_condLeftShutrNoFeedbk"
GUI_chargeSessionChargerType,AC
GUI_chargeSessionIdealEnergyAdded,6.214
GUI_chargeSessionIdealStartEnergy,48.450
GUI_chargeSessionMaxCurrent,2.900
GUI_chargeSessionMaxPower,1.051
GUI_chargeSessionPhases,1
GUI_chargeSessionStartSOE,61.385
GUI_chargeSessionStartTime,Thu Feb 7 17:48:59 2019
GUI_chargeToMaxRangeRequest,false
GUI_chargeUnits,Distance
GUI_chgResetRequest,false
GUI_childLockRequest,false
GUI_cidSquashfsError,false
GUI_cidStorageRunningLow,false
GUI_closeAllOnRKELockRequest,false
GUI_closeAllRequest,None
GUI_clusterCamAngle,21.000
GUI_clusterCamDistance,12.000
GUI_clusterCamHeight,7.000
GUI_clusterCamPerspective,5.200
GUI_coastToCoast,false
GUI_comfortMode,false
GUI_confirmZeroSpeed,SNA
GUI_connectivityEnabled,true
GUI_continuousHornRequest,false
GUI_courtesyLightingRequest,true
GUI_creepModeNotification,None
GUI_cruiseSpeedRequest,None
GUI_csaSource,Spline
GUI_currentMediaSources,@invalid
GUI_curvSpeedAdaptDisable,false
GUI_curvatureDatabaseOnly,false
GUI_cutinExperiments,false
GUI_darkRims,false
GUI_dasDebugOn,false
GUI_dasDeveloper,false
GUI_dasResetRequest,false
GUI_dashCamState,@invalid
GUI_dayMode,true
GUI_dayModeMapType,Satellite
GUI_dayModeOverride,false
GUI_daytimeRunningLightsRequest,true
GUI_ddmResetRequest,false
GUI_defrostMode,Off
GUI_developerMode,false
GUI_diagnosticMode,false
GUI_dipMirrorsOnReverseRequest,false
GUI_disableAntiClunkRequest,false
GUI_disableAutosteerRestrictions,false
GUI_disableChargerRoutingForTrip,false
GUI_disableGoogleServices,false
GUI_displayHardwareOK,true
GUI_displayedMaxSpeedToReachDestination,@invalid
GUI_distanceUnits,Miles
GUI_domeLightRequest,Auto
GUI_donNotification,None
GUI_donNotificationString,@invalid
GUI_doneInitialHomeSync,true
GUI_doorMoodLightingRequest,true
GUI_dragStripModeRequest,Off
GUI_driveModeRequest,@invalid
GUI_driveNoteNotification,false
GUI_driveOnNavEnabledForTrip,false
GUI_driveRailRequest,false
GUI_driveStartPredictorAccuracy,0.435
GUI_driveStartPredictorTrained,true
GUI_driveStartPredictorValid,true
GUI_driverDisplayDeviceState,Idle
GUI_dstOffset,0
GUI_dtcCount,0
GUI_easyEntryEnabled,true
GUI_easyEntryRequest2C,None
GUI_easyEntryRequest2L,None
GUI_easyEntryRequest2R,None
GUI_easySelfParkAllowed,true
GUI_easySelfParkEnabled,true
GUI_eggWotMode,Off
GUI_enableAutoWipers,false
